provider_num,npi,name,address,city,state,zip,fips_county,lat,lon,phone,provider_type_code,category,emergency,upin,pin,region_code,bed_count,clia_lab_number,hasSpecialties,GENERAL SURGERY,SURGICAL ONCOLOGY,THORACIC SURGERY,CARDIAC SURGERY,OPHTHALMOLOGY,PLASTIC AND RECONSTRUCTIVE SURGERY,VASCULAR SURGERY,ORTHOPEDIC SURGERY,HAND SURGERY,ORAL SURGERY,GASTROENTEROLOGY,DERMATOLOGY,PAIN MANAGEMENT,COLORECTAL SURGERY (PROCTOLOGY),UROLOGY
42C0001011,1174588206,"CHARLESTON SURGERY CENTER, LP",2690 LAKEPARK DR,NORTH CHARLESTON,SC,29406,19,32.8546197,-79.9748103,8037640992,Dec-49,15-01,TRUE,,Q261510001,4,,,,,,,,,,,,,,,,,,
,1174502561,YANKTON MEDICAL CLINIC PC,1104 W 8TH ST,YANKTON,SD,570783306,,42.87625888,-97.410137,6056657841,Dec-49,,,,S43005,,,,,,,,,,,,,,,,,,,
,1871581876,OPHTHALMOLOGY LTD EYE SURGERY CENTER LLC,6601 S. MINNESOTA AVENUE,SIOUX FALLS,SD,571082563,,43.5366908,-96.7312968,6053366294,Dec-49,,,,S5645,,,,TRUE,,,,,5,,,,,,,,,,
,1184660151,INNOVATIVE PROCEDURAL CENTER LLC,1512 4TH ST NE,WATERTOWN,SD,572016824,,44.92044597,-97.10672345,6058840100,Dec-49,,,,S42553,,,,,,,,,,,,,,,,,,,
,1609965961,BROOKINGS AMBULATORY SURGERY CENTER LLP,3405 6TH ST,BROOKINGS,SD,570064417,,44.31166405,-96.74819227,6056932272,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1013968718,RUSHMORE AMBULATORY SURGERY CENTER,620 SHERIDAN LAKE RD,RAPID CITY,SD,577022490,,44.08044745,-103.26172,6053411314,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1952325227,SLINGSBY & WRIGHT EYE SURGERY & LASER CENTER LLC,240 MINNESOTA ST,RAPID CITY,SD,577016200,,44.04289106,-103.222808,6057185123,Dec-49,,,,S8092,,,,TRUE,,,,,5,,,,,,,,,,
,1518129576,USC AMBULATORY SURGICAL CENTER PROF LLC,201 WEST 69TH STREET,SIOUX FALLS,SD,571082424,,43.48957449,-96.72474339,6053360635,Dec-49,,,,S102626,,,,,,,,,,,,,,,,,,,
,1760465207,PLASTIC SURGICAL CENTER OF RAPID CITY PROF LLC,3615 5TH ST,RAPID CITY,SD,577017360,,44.05001212,-103.22419,6053436714,Dec-49,,,,,,,,TRUE,,,,,,5,,,,,,,,,
,1194960732,"ISURGERY, LLC",905 N 3RD ST,ABERDEEN,SD,574012322,,45.47503616,-98.49247183,6052262108,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1346220183,BLACK HILLS REGIONAL EYE SURGERY CENTER LLC,2800 3RD ST,RAPID CITY,SD,577017374,,44.05748525,-103.2223214,6053412000,Dec-49,,,,,,,,TRUE,,,,,5,,,,,,,,,,
,1033195912,SURGICAL ASSOCIATES ENDOSCOPY CLINIC LLC,310 S PENNSYLVANIA ST,ABERDEEN,SD,574014553,,45.4649805,-98.487813,6052291367,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1659420727,"THE ENDOSCOPY CENTER, INC.",2820 MOUNT RUSHMORE RD,RAPID CITY,SD,577015462,,44.05715085,-103.231228,6057218121,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1285936641,RIVERS EDGE AESTHETIC SURGERY LLC,4201 SOUTH MINNESOTA AVENUE,SIOUX FALLS,SD,571056705,,43.506034,-96.731278,6053353349,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1205171295,VANCE THOMPSON VISION SURGERY CENTER PROF LLC,3101 W 57TH ST,SIOUX FALLS,SD,571083162,,43.500255,-96.757538,6053283937,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1932451028,SANFORD CLINIC,901 4TH ST NW,WATERTOWN,SD,572011558,,44.9106095,-97.1212228,6058828780,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1245340603,MOUNTAIN EMPIRE CATARACT & EYE SURGERY CENTER,3185 W STATE ST,BRISTOL,TN,376201600,,36.59068911,-82.23551779,4239684141,Dec-49,,,,3288762,,,,TRUE,,,,,5,,,,,,,,,,
,1447329990,SEMMES- MURPHEY CLINIC,6325 HUMPHREYS BLVD,MEMPHIS,TN,381202300,,35.12528045,-89.85118308,9015227700,Dec-49,,,,3288735,,,,,,,,,,,,,,,,,,,
,1245233220,"NORTHRIDGE SURGERY CENTER, LP",647 MYATT DR,MADISON,TN,371152125,,36.2926886,-86.6943881,6158688942,Dec-49,,,,3288670,,,,,,,,,,,,,,,,,,,
,1720012701,JOHNSON CITY EYE SURGERY CENTER,110 MED TECH PKWY,JOHNSON CITY,TN,376042256,,36.33606571,-82.39804711,4237220371,Dec-49,,,,,,,,TRUE,,,,,5,,,,,,,,,,
,1265438303,"EYE SURGERY CENTER OF CHATTANOOGA, LLC",7268 JARNIGAN RD,CHATTANOOGA,TN,374213096,,35.02972125,-85.1600482,4236433937,Dec-49,,,,3288846,,,,TRUE,,,,,5,,,,,,,,,,
,1649287269,BAPTIST PLAZA SURGICARE LP,2004 HAYES STREET,NASHVILLE,TN,372032654,,36.15235171,-86.80032565,6155154000,Dec-49,,,,3288827,,,,,,,,,,,,,,,,,,,
,1801890173,"NOVAMED SURGERY CENTER OF CHATTANOOGA, LLC",7305 JARNIGAN RD STE 200,CHATTANOOGA,TN,374214876,,35.03044059,-85.16153015,8666317890,Dec-49,,,,3288891,,,,,,,,,,,,,,,,,,,
,1013964063,"BRISTOL SURGERY CENTER, LLC",350 BLOUNTVILLE HWY,BRISTOL,TN,376201676,,36.5715432,-82.2540739,4238446120,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1053385856,JACKSON OPHTHALMOLOGY ASC LLC,207 STONEBRIDGE BLVD,JACKSON,TN,383052040,,35.68049725,-88.85356749,7316616340,Dec-49,,,,3288377,,,,,,,,,,,,,,,,,,,
44C0001044,1073593109,MARYVILLE ASC,1706 E LAMAR ALEXANDER PKWY,MARYVILLE,TN,378046204,,35.7552353,-83.94786491,8659830073,Dec-49,,,,3287662,,,,,,,,,,,,,,,,,,,
,1528021573,"SUMMIT SURGERY CENTER, L.P.",3901 CENTRAL PIKE,HERMITAGE,TN,370763420,,36.173591,-86.601972,6153917200,Dec-49,,,,3288919,,,,,,,,,,,,,,,,,,,
,1164458634,"SAINT FRANCIS SURGERY CENTER, LLC",5999 PARK AVE,MEMPHIS,TN,381195200,,35.09989515,-89.86115394,9018181080,Dec-49,,,,3288937,,,,,,,,,,,,,,,,,,,
,1396828323,"EYE CARE SURGERY CENTER OF MEMPHIS, LLC",5350 POPLAR AVE,MEMPHIS,TN,381193699,,35.10730857,-89.88321729,9014738115,Dec-49,,,,,,,,TRUE,,,,,5,,,,,,,,,,
,1831249341,"ENDOSCOPY CENTER OF THE MID-SOUTH, LLC",3960 KNIGHT ARNOLD RD,MEMPHIS,TN,381183035,,35.0649391,-89.93110505,9013698509,Dec-49,,,,3288955,,,,,,,,,,,,,,,,,,,
44C0001131,1649244211,THE REGIONAL EYE SURGERY CENTER,999 EXECUTIVE PARK BLVD,KINGSPORT,TN,376604639,163,36.543577,-82.51259,4232472022,Dec-49,15-01,TRUE,,3288818,4,,,TRUE,,,,,5,,,,,,,,,,
,1972549491,UNION CITY ASC LLC,1109 REELFOOT AVE,UNION CITY,TN,382615866,,36.41353551,-89.04635611,7318840600,Dec-49,,,,3288928,,,,,,,,,,,,,,,,,,,
,1609955517,KNOXVILLE EYE SURGERY CENTER LLC,160 CAPITAL DR,KNOXVILLE,TN,379223343,,35.90183131,-84.1130285,8652510338,Dec-49,,,,,,,,TRUE,,,,,5,,,,,,,,,,
,1831283860,THE COOKEVILLE SURGERY CENTER,100 W 4TH ST,COOKEVILLE,TN,385012473,,36.168319,-85.508091,9315268115,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1326054172,FORT SANDERS WEST OP SURGERY CENTER,210 FORT SANDERS WEST BLVD,KNOXVILLE,TN,379223355,,35.90111638,-84.12060977,8655315200,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1427055425,PHYSICIANS PAVILION LP,545 STONECREST PKWY,SMYRNA,TN,371676804,,35.9824598,-86.5199492,6152203720,Dec-49,,,,3287552,,,,,,,,,,,,,,,,,,,
,1720024284,"PMA SURGERY CENTER, LLC",101 MED TECH PKWY,JOHNSON CITY,TN,376044007,,36.34230065,-82.40065615,4232326120,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
441076,1447223938,CHATTANOOGA ENDOSCOPY ASC LLC,1501 RIVERSIDE DRIVE,CHATTANOOGA,TN,374064332,,35.05589793,-85.2808212,4236983999,Dec-49,,,,3288313,,,,,,,,,,,,,,,,,,,
,1528053311,"AMERICAN ENDOSCOPY CENTER, P.C.",1308 BRIARVILLE RD,MADISON,TN,371155127,,35.6055887,-88.852119,6158683131,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1720080823,BAPTIST-EMSC LP,80 HUMPHREYS CTR,MEMPHIS,TN,381202352,,35.12747025,-89.85585341,9017473233,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1538122569,"CENTENNIAL SURGERY CENTER, L.P.",345 23RD AVE N STE 201,NASHVILLE,TN,372031513,,36.15477695,-86.80913931,6153271123,Dec-49,,,,3287049,,,,,,,,,,,,,,,,,,,
,1760464036,"DIGESTIVE DISEASE ENDOSCOPY CENTER, INC.",222 22ND AVE N,NASHVILLE,TN,372030802,,36.1520247,-86.80385416,6153404629,Dec-49,,,,3287240,,,,,,,,,,,,,,,,,,,
44C0001146,1285692004,TEC NORTH LLC,629 DELOZIER WAY,POWELL,TN,378494030,,36.0317472,-84.0279677,8655885121,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
44C000F1152,1508845942,ENDOSCOPY CENTER OF KNOXVILLE LP,11440 PARKSIDE DR,KNOXVILLE,TN,379341973,,35.89951917,-84.16347458,8655885121,Dec-49,,,,3739716,,,,,,,,,,,,,,,,,,,
,1619071214,"RADS OF AMERICA, LLC",28 WHITE BRIDGE RD STE 104,NASHVILLE,TN,372051466,,36.1622767,-86.7742984,6153563999,Dec-49,,,,3739697,,,,,,,,,,,,,,,,,,,
44C0001155,1245263292,CHATTANOOGA PAIN SURGERY CENTER,1016 EXECUTIVE DRIVE,HIXSON,TN,373433995,65,35.1414606,-85.1746774,4236484525,Dec-49,15-01,TRUE,,3739688,4,,,,,,,,,,,,,,,,,,
,1942317672,TRI-CITIES OUTPATIENT SURGERY INC,1009 N STATE OF FRANKLIN ACCESS ROAD,JOHNSON CITY,TN,376043693,,36.3134398,-82.3534728,4239297546,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1073598066,UROLOGY SURGERY CENTER LP,2801 CHARLOTTE AVE,NASHVILLE,TN,372094035,,36.153847,-86.818342,6152509302,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1023039195,CAPE SURGERY CENTER LLC,401 E TICKLE ST,DYERSBURG,TN,380243163,,36.04722273,-89.38091922,7312851545,Dec-49,,,F20233,,,,,,,,,,,,,,,,,,,,
,1255386348,SURGERY CENTER OF CHATTANOOGA LP,400 N HOLTZCLAW AVE,CHATTANOOGA,TN,374041916,,35.043871,-85.279747,4236986874,Dec-49,,,,3739752,,,,,,,,,,,,,,,,,,,
44C0001124,1356307565,TULLAHOMA SURGERY CENTER,725 KINGS LANE,TULLAHOMA,TN,373885372,31,35.38212415,-86.21975739,9314551976,Dec-49,15-01,TRUE,,3288744,4,,,,,,,,,,,,,,,,,,
,1215978945,"SAPLING GROVE AMBULATORY SURGERY CENTER, LLC",240 MEDICAL PARK BLVD,BRISTOL,TN,376207354,,36.58584615,-82.25219468,4239902470,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1366422370,URLOGY AMBULATORY SURGERY CENTER LLC,1325 WOLF PARK DRIVE,GERMANTOWN,TN,381381759,,35.11371867,-89.80740171,9012523403,Dec-49,,,3288661,,,,,,,,,,,,,,,,,,,,
,1356396857,"HOLSTON VALLEY AMBULATORY SURGERY CENTER, LLC",103 W STONE DR,KINGSPORT,TN,376603220,,36.55901909,-82.55065855,4232244910,Dec-49,,,,3739798,,,,,,,,,,,,,,,,,,,
44C0001160,1427152073,"PATIENT PARTNERS, LLC",890 NORTH BLUE JAY LANE,GALLATIN,TN,370664411,165,36.3883031,-86.4475898,6155759000,Dec-49,15-01,TRUE,,3739826,4,,,,,,,,,,,,,,,,,,
,1841395894,FRANKLIN ENDOSCOPY CENTER LLC,9160 CAROTHERS PKWY,FRANKLIN,TN,37067,,35.96014276,-86.8021248,6155506066,Dec-49,,,,3739844,,,,,,,,,,,,,,,,,,,
,1487742680,NOVAMED SURGERY CENTER OF CLEVELAND LLC,137 25TH ST NE,CLEVELAND,TN,373113944,,35.17769356,-84.86291692,4234727874,Dec-49,,,,3739862,,,,,,,,,,,,,,,,,,,
,1740277821,TRANSSOUTH HEALTH CARE PC,9 PHYSICIANS DR,JACKSON,TN,383052071,,35.6848343,-88.85108359,7316610086,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1174679054,"CROSSROADS SURGERY CENTER, LLC",1805 WILLIAMSON CT,BRENTWOOD,TN,370278165,,35.95916975,-86.81880713,6153315536,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1720041254,"ATRIUM SURGERY CENTER, LTD., A TENNESSEE LIMITED PARTNERSHIP",1949 GUNBARREL RD,CHATTANOOGA,TN,374217133,,35.030147,-85.155699,4234953551,Dec-49,,,,3287589,,,,,,,,,,,,,,,,,,,
44C0001093,1114990231,THE SURGERY CENTER OF MIDDLE TENNESSEE,1050 N JAMES CAMPBELL BLVD SUITE 120,COLUMBIA,TN,384012754,119,35.61811291,-87.06505999,9313883488,Dec-49,15-01,TRUE,,3287993,4,,,,,,,,,,,,,,,,,,
,1942414750,"HAMILTON EYE INSTITUTE SURGERY CENTER, L.P.",930 MADISON AVE,MEMPHIS,TN,381037420,,35.1405265,-90.0298286,9015161716,Dec-49,,,,,,,,TRUE,,,,,5,,,,,,,,,,
,1942400056,"CROWN SURGERY CENTER, LLC",1956 N JACKSON ST,TULLAHOMA,TN,373882204,,35.38567771,-86.23288376,9314558255,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1871575043,AMBULATORY SURGERY CENTER OF COOL SPRINGS LLC,2009 MALLORY LN,FRANKLIN,TN,370672873,,35.94945814,-86.81968943,6154682772,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1003871104,"MEMPHIS SURGERY CENTER LTD, LP",1044 CRESTHAVEN RD,MEMPHIS,TN,381193832,,35.10304054,-89.87492551,9016821516,Dec-49,,,,3287057,,,,,,,,,,,,,,,,,,,
44C0001166,1326142878,"LEBANON ENDOSCOPY CENTER, LLC","100 PHYSICIANS WAY, SUITE 340",LEBANON,TN,370908103,189,36.2079779,-86.2910945,6154669532,Dec-49,15-01,TRUE,,3287010,4,,,,,,,,,,,,,,,,,,
,1285603100,MEMPHIS EYE AND CATARACT AMBULATORY SURGERY CENTER INC,6485 POPLAR AVE,MEMPHIS,TN,381194864,,35.099493,-89.84699,9017674014,Dec-49,,,,,,,,TRUE,,,,,5,,,,,,,,,,
,1376514703,SURGERY CENTER OF CLARKSVILLE LP,121 HILLCREST DR,CLARKSVILLE,TN,370435088,,36.51585076,-87.30464327,9315529992,Dec-49,,,,490002504,,,,,,,,,,,,,,,,,,,
,1639299803,MURFREESBORO MEDICAL CLINIC,1272 GARRISON DR,MURFREESBORO,TN,371292598,,35.8653892,-86.42348241,6158934480,Dec-49,,,,3287350,,,,,,,,,,,,,,,,,,,
,1760414056,VAN DYCK ASC LLC,1024 KELLEY DR,PARIS,TN,382424500,,36.294757,-88.308582,7316425003,Dec-49,,,,3288423,,,,,,,,,,,,,,,,,,,
,1053404574,KINGSPORT AMBULATORY SURGERY CTR,2204 PAVILION DRIVE,KINGSPORT,TN,376604653,,36.5538179,-82.51483189,4238576300,Dec-49,,,,3148953,,,,,,,,,,,,,,,,,,,
,1013997915,"KNOXVILLE OPTHALMOLOGY ASC, LLC",1124 E WEISGARBER RD,KNOXVILLE,TN,379092600,,35.94931151,-84.01321931,8655881037,Dec-49,,,,3287718,,,,,,,,,,,,,,,,,,,
,1538139811,SAINT THOMAS OUTPATIENT NEUROSURGICAL CENTER,4230 HARDING RD,NASHVILLE,TN,372052149,,36.096795,-86.861316,6153279543,Dec-49,,,,3288533,,,,,,,,,,,,,,,,,,,
,1366406233,"MIDDLE TENNESSEE AMBULATORY SURGERY CENTER, L.P.",1800 MEDICAL CENTER PKWY,MURFREESBORO,TN,371292568,,35.85998785,-86.42623432,6158497500,Dec-49,,,,3288102,,,,,,,,,,,,,,,,,,,
,1134126097,PHYSICIANS SURGERY CENTER OF KNOXVILLE LLC,1819 CLINCH AVE,KNOXVILLE,TN,379162435,,35.9576336,-83.93521714,8655222949,Dec-49,,,,3288258,,,,,,,,,,,,,,,,,,,
441031,1225039761,ENDOSCOPY CENTER OF ST THOMAS LLC,4230 HARDING RD,NASHVILLE,TN,372054900,,36.096795,-86.861316,6152504108,Dec-49,,,,3287534,,,,,,,,,,,,,,,,,,,
44C0001024,1295708964,COLUMBIA TN ENDOSCOPY ASC LLC,725 S JAMES M CAMPBELL BLVD,COLUMBIA,TN,384015962,,46.2947665,-117.9174697,9313817818,Dec-49,,,,3287250,,,,,,,,,,,,,,,,,,,
,1790844132,"RIDGE LAKE ASC, LLC",825 RIDGE LAKE BLVD,MEMPHIS,TN,381209411,,35.10930801,-89.86796856,9016852200,Dec-49,,,,3288432,,,,,,,,,,,,,,,,,,,
44C0001087,1487693123,CLARKSVILLE SURGERY CENTER,793 WEATHERLY DRIVE,CLARKSVILLE,TN,370438942,125,36.573374,-87.286069,9316451373,Dec-49,15-01,TRUE,,3288020,4,,,,,,,,,,,,,,,,,,
,1801923636,"NASHVILLE GASTROINTESTINAL SPECIALISTS, LLC",2010 CHURCH STREET,NASHVILLE,TN,372052098,,36.15332308,-86.80118371,6153292141,Dec-49,,,,3287213,,,,,,,,,,,,,,,,,,,
,1659360071,EAST TENNESSEE AMBULATORY SURGERY CENTER LLC,701 MED TECH PKWY,JOHNSON CITY,TN,376042365,,36.334727,-82.399933,4232837302,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1275649063,"MID-SOUTH GASTROENTEROLOGY GROUP, INC.",1417 MONROE AVE,MEMPHIS,TN,381043634,,35.13751358,-90.01422752,9012727200,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1407824436,ORAL FACIAL SURGERY CENTER,322 22ND AVE N,NASHVILLE,TN,372031842,,36.1544012,-86.8056356,6153216161,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
44C0001169,1235395385,PROVIDENCE SURGERY CENTER,5002 CROSSING CIRCLE SUITE 110,MOUNT JULIET,TN,371228471,189,36.200055,-86.5186054,6157399989,Dec-49,15-01,TRUE,,3287013,4,,,,,,,,,,,,,,,,,,
,1063437994,TRI-CITIES ENDOSCOPY CENTER PC,10461 WALLACE ALLEY ST,KINGSPORT,TN,376633936,,36.4828926,-82.41487492,4232791400,Dec-49,,,3574530,,,,,,,,,,,,,,,,,,,,
,1982718524,"GASTROINTESTINAL SPECIALISTS OF CLARKSVILLE, PC",280 WARFIELD BLVD,CLARKSVILLE,TN,370431828,,36.57175716,-87.29426009,9315519605,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1144482753,CLARKSVILLE EYE SURGERY CENTER,141 CHESAPEAKE LANE,CLARKSVILLE,TN,370405243,,36.57903833,-87.27522993,9312451940,Dec-49,,,,,,,,TRUE,,,,,5,,,,,,,,,,
,1710115878,"PARKWEST PLASTIC SURGERY, LLC",9239 PARK WEST BLVD,KNOXVILLE,TN,379234403,,35.9186516,-84.09471823,8652560200,Dec-49,,,,,,,,TRUE,,,,,,5,,,,,,,,,
,1073763652,LEBONHEUR EAST SURGERY CENTER II LP,786 ESTATE PLACE,MEMPHIS,TN,38120,,35.10807221,-89.88412905,9012874100,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1952535502,PLATEAU SURGERY CENTER,79 FAIRFIELD BOULEVARD,CROSSVILLE,TN,385584417,,35.949684,-85.0274835,9314843344,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1104055425,"WARTBURG SURGERY CENTER, LLC",1236 KNOXVILLE HWY,WARTBURG,TN,378874200,,36.10353757,-84.58450572,4233462015,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1053381236,METHODIST SURGERY CENTER GERMANTOWN LP,1363 SOUTH GERMANTOWN ROAD,GERMANTOWN,TN,381382225,,35.11339831,-89.80189501,9016246634,Dec-49,,,3287790,,,,,,,,,,,,,,,,,,,,
,1760467732,G I DIAGNOSTIC AND THERAPEUTIC CENTER LLC,1310 WOLF PARK DR,GERMANTOWN,TN,381381755,,35.11348134,-89.8070738,9016245151,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1003861998,PHYSICIANS SURGERY CENTER OF CHATTANOOGA LLC,924 SPRING CREEK ROAD,CHATTANOOGA,TN,374123910,,35.00266849,-85.21903054,4238991600,Dec-49,,,,3288496,,,,,,,,,,,,,,,,,,,
,1316178577,ATHENS REGIONAL CANCER CENTER PLLC,680 S WHITE ST,ATHENS,TN,373034609,,35.4292329,-84.5833535,4232521580,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1174859516,"HERMITAGE TN ENDOSCOPY ASC, LLC",5653 FRIST BLVD,HERMITAGE,TN,370762067,,36.17841136,-86.60619018,6158851093,Dec-49,,,,103G497589,,,,,,,,,,,,,,,,,,,
,1568796845,"WILLIAMS SURGERY CENTER, INC.",1725 MEDICAL CENTER PKWY,MURFREESBORO,TN,371292248,,35.8575576,-86.4242594,6154941234,Dec-49,,,,103G497305,,,,,,,,,,,,,,,,,,,
,1811125149,KNOXVILLE ORTHOPAEDIC SURGERY CENTER LLC,256 FT. SANDERS WEST BLVD.,KNOXVILLE,TN,379223392,,35.90080201,-84.12049362,8657694545,Dec-49,,,,,,,,TRUE,,,,,,,,5,,,,,,,
,1588656508,SAINT THOMAS CAMPUS SURGICARE LP,4230 HARDING PIKE,NASHVILLE,TN,370252158,,36.12735085,-86.84437147,6157831260,Dec-49,,,,3288708,,,,,,,,,,,,,,,,,,,
,1811090350,GREEN SURGERY CENTER LLC,854 LONE OAK DRIVE,GALLATIN,TN,370663694,,36.37206307,-86.4606614,6154521602,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
44C0001038,1235140385,SULLIVAN DIGESTIVE CENTER,2204 PAVILION DR,KINGSPORT,TN,376604651,163,36.5538179,-82.51483189,4233926100,Dec-49,15-01,TRUE,,3287396,4,,,,,,,,,,,,,,,,,,
44C0001073,1427017987,"BAPTIST SURGERY CENTER, L P",312 21ST AVENUE NORTH,NASHVILLE,TN,372031846,37,36.1537047,-86.80394226,6153217330,Dec-49,15-01,TRUE,,3287855,4,,,,,,,,,,,,,,,,,,
,1164734232,"MIDSOUTH INTERVENTIONAL PAIN INSTITUTE, LLC",1365 W BRIERBROOK RD,JACKSON,TN,383053575,,35.6144446,-88.8177418,9015318549,Dec-49,,,,103G493603,,,,,,,,,,,,,,,,,,,
44C0001001,1427003052,EYE SURGERY CENTER OF NASHVILLE,"310 25TH AVE NORTH, SUITE 105",NASHVILLE,TN,372031515,37,36.1891999,-86.8166477,6153299023,Dec-49,15-01,TRUE,,3288598,4,,,TRUE,,,,,5,,,,,,,,,,
,1598083594,MID-STATE ENDOSCOPY CENTER LLC,1115 DOW STREET,MURFREESBORO,TN,371302487,,35.85857691,-86.37996048,6158489234,Dec-49,,,,103G490906,,,,,,,,,,,,,,,,,,,
,1326287871,SMOKY MOUNTAIN AMBULATORY SURGERY CENTER LLC,1338 PAPERMILL POINTE WAY,KNOXVILLE,TN,379091903,,35.9603948,-83.9210261,8655583139,Dec-49,,,,103G492884,,,,,,,,,,,,,,,,,,,
,1679521389,WESLEY & KLIPPENSTEIN PC,1800 CHURCH ST.,NASHVILLE,TN,372032251,,36.155082,-86.797725,6153293624,Dec-49,,,,3287672,,,,,,,,,,,,,,,,,,,
44C0001112,1033154851,"PARKWEST SURGERY CENTER, LP","9430 PARKWEST BLVD, SUITE 210",KNOXVILLE,TN,379234204,93,35.9603948,-83.9210261,8655310323,Dec-49,15-01,TRUE,,3288579,4,,,,,,,,,,,,,,,,,,
,1578558078,KINGSPORT ENDOSCOPY CORPORATION,135 W RAVINE RD,KINGSPORT,TN,376603847,,36.55201,-82.553348,4232466777,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1962588160,THE EYE SURGERY CENTER OF OAK RIDGE LLC,90 VERMONT AVE,OAK RIDGE,TN,378306474,,36.02080212,-84.24824937,8654828894,Dec-49,,,,,,,,TRUE,,,,,5,,,,,,,,,,
,1164488219,"ENDOSCOPY CENTER OF NORTHEAST TENNESSEE, PC",310 N STATE OF FRANKLIN RD,JOHNSON CITY,TN,376046063,,36.30588481,-82.38620399,4239297111,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1033105960,"SURGERY CENTER OF OAK RIDGE, LLC",944 OAK RIDGE TPKE,OAK RIDGE,TN,378306960,,36.02674688,-84.23727812,8658355000,Dec-49,,,,3288148,,,,,,,,,,,,,,,,,,,
44C0001097,1760486369,MOUNTAIN EMPIRE SURGERY CENTER,601 MED TECH PKWY,JOHNSON CITY,TN,376042253,179,36.336005,-82.398488,4236101020,Dec-49,15-01,TRUE,,3288212,4,,,,,,,,,,,,,,,,,,
,1841589116,"RENAISSANCE SURGERY CENTER OF CHATTANOOGA, LLC",1801 GUNBARREL RD,CHATTANOOGA,TN,374213130,,35.023705,-85.159192,4235217880,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1023182581,MAYS & SCHNAPP PAIN CLINIC & REHABILITATION CENTER,55 HUMPHREYS CENTER DRIVE,MEMPHIS,TN,381202366,,35.1335022,-89.9668758,9017470040,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1659679074,"EYE SURGERY CENTER OF MIDDLE TENNESSEE, LLC",215 JAMESTOWN PARK,NASHVILLE,TN,37203,,36.1152733,-86.8425568,6156209300,Dec-49,,,,,,,,TRUE,,,,,5,,,,,,,,,,
,1518998764,"TENNESSEE PAIN SURGERY CENTER, LLC",5811 CROSSINGS BLVD,ANTIOCH,TN,370133130,,36.0600602,-86.6722192,6159414820,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1376538876,THE ENDOSCOPY CENTER OF BRISTOL,235 MEDICAL PARK BLVD,BRISTOL,TN,376207455,,36.5858623,-82.25245964,4232466777,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1881699106,CENTER FOR DAY SURGERY,1821 N WASHINGTON ST,TULLAHOMA,TN,373882221,,35.38244526,-86.22510655,9314552005,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1568431054,"CATARACT AND LASER CENTER, LLC",15 IRIS LN,CROSSVILLE,TN,385557528,,35.95755493,-85.02480065,9317070704,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1396719563,"BAPTIST GERMANTOWN SURGERY CENTER, LLC",2100 EXETER RD,GERMANTOWN,TN,381383966,,35.093053,-89.802128,9017573400,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
,1730153073,"EAST MEMPHIS UROLOGY CENTER, LP",80 HUMPHREYS CTR,MEMPHIS,TN,381202361,,35.12747025,-89.85585341,9017473370,Dec-49,,,,,,,,,,,,,,,,,,,,,,,
